31400 8.561880e+00 2.983970e-01 1.875270e+00 -1.083210e+00 1.546330e-02 1.067740e+00 1.922030e-05
31500 8.749330e+00 3.221290e-01 1.901050e+00 -1.048340e+00 5.587300e-02 9.924680e-01 2.189880e-05
31600 1.036180e+01 3.479320e-01 1.845340e+00 -1.052710e+00 -2.215690e-02 1.074870e+00 1.872920e-05
31700 1.237870e+01 4.676100e-01 1.933940e+00 -9.858340e-01 2.572780e-02 9.601060e-01 2.323700e-05
31800 3.623950e+00 1.553810e-01 1.788150e+00 -9.490870e-01 -5.300860e-02 1.002100e+00 1.680850e-05
31900 1.022740e+01 2.907900e-01 1.826520e+00 -9.901950e-01 -1.096330e-01 1.099830e+00 1.721230e-05
32000 7.449790e+00 2.282270e-01 1.846600e+00 -1.071270e+00 1.607320e-02 1.055200e+00 1.817470e-05
32100 5.442310e+00 2.268960e-01 1.739610e+00 -9.846240e-01 -7.064090e-02 1.055270e+00 1.431520e-05
32200 1.564380e+01 4.189070e-01 2.054970e+00 -1.026400e+00 5.051010e-02 9.758910e-01 2.993750e-05
32300 1.142420e+01 3.728400e-01 1.949560e+00 -1.057220e+00 3.524710e-02 1.021970e+00 2.237940e-05
32400 9.636130e+00 3.461780e-01 1.943750e+00 -1.026260e+00 -2.976190e-02 1.056020e+00 2.229180e-05
32500 1.085560e+01 3.322130e-01 1.942660e+00 -1.057570e+00 4.819870e-02 1.009380e+00 2.243340e-05
32600 1.490290e+01 5.329350e-01 1.839880e+00 -9.324830e-01 -5.688970e-02 9.893720e-01 1.779130e-05
32700 1.481760e+01 2.793890e-01 1.824360e+00 -9.997590e-01 5.252350e-02 9.472350e-01 1.705440e-05
32800 5.876850e+00 2.100990e-01 1.803150e+00 -1.084780e+00 2.885190e-02 1.055930e+00 1.713020e-05
32900 8.253250e+00 3.304090e-01 1.872350e+00 -9.935660e-01 -8.164520e-02 1.075210e+00 1.868890e-05
33000 5.677500e+00 2.518200e-01 1.828750e+00 -1.044370e+00 -5.413610e-02 1.098510e+00 1.731890e-05
